Inst,Seed,Alpha,InitialNodes,Feasible,Of
instances\GJ\E3.csv,7,0.6,DistancePriority,True,598655.29
instances\GJ\E3.csv,7,0.6,DemandPriority,True,612599.02
instances\GJ\E3.csv,8,0.6,NoInitialNodes,True,540038.38
instances\GJ\E3.csv,8,0.6,DistancePriority,True,544497.39
instances\GJ\E3.csv,8,0.6,DemandPriority,True,576407.55
instances\GJ\E3.csv,9,0.6,NoInitialNodes,True,537473.96
instances\GJ\E3.csv,9,0.6,DistancePriority,True,536117.2
instances\GJ\E3.csv,9,0.6,DemandPriority,True,596024.71
instances\GJ\E3.csv,10,0.6,NoInitialNodes,True,624035.81
instances\GJ\E3.csv,10,0.6,DistancePriority,True,611649.55
instances\GJ\E3.csv,10,0.6,DemandPriority,True,609354.58
instances\GJ\E3.csv,11,0.6,NoInitialNodes,True,578368.11
instances\GJ\E3.csv,11,0.6,DistancePriority,True,575012.44
instances\GJ\E3.csv,11,0.6,DemandPriority,True,578803.05
instances\GJ\E3.csv,12,0.6,NoInitialNodes,True,623816.92
instances\GJ\E3.csv,12,0.6,DistancePriority,True,582226.48
instances\GJ\E3.csv,12,0.6,DemandPriority,True,573657.84
instances\GJ\E3.csv,13,0.6,NoInitialNodes,True,564807.85
instances\GJ\E3.csv,13,0.6,DistancePriority,True,598044.34
instances\GJ\E3.csv,13,0.6,DemandPriority,True,533692.83
instances\GJ\E3.csv,14,0.6,NoInitialNodes,True,565876.58
instances\GJ\E3.csv,14,0.6,DistancePriority,True,623887.73
instances\GJ\E3.csv,14,0.6,DemandPriority,True,568663.69
instances\GJ\E3.csv,15,0.6,NoInitialNodes,True,566203.49
instances\GJ\E3.csv,15,0.6,DistancePriority,True,609357.52
instances\GJ\E3.csv,15,0.6,DemandPriority,True,587904.69
instances\GJ\E3.csv,16,0.6,NoInitialNodes,True,562797.31
instances\GJ\E3.csv,16,0.6,DistancePriority,True,579211.77
instances\GJ\E3.csv,16,0.6,DemandPriority,True,560472.34
instances\GJ\E3.csv,17,0.6,NoInitialNodes,True,588547.23
instances\GJ\E3.csv,17,0.6,DistancePriority,True,598547.98
instances\GJ\E3.csv,17,0.6,DemandPriority,True,599642.21
instances\GJ\E3.csv,18,0.6,NoInitialNodes,True,631656.6
instances\GJ\E3.csv,18,0.6,DistancePriority,True,547906.42
instances\GJ\E3.csv,18,0.6,DemandPriority,True,602589.57
instances\GJ\E3.csv,19,0.6,NoInitialNodes,True,649071.62
instances\GJ\E3.csv,19,0.6,DistancePriority,True,546320.73
instances\GJ\E3.csv,19,0.6,DemandPriority,True,549978.58
instances\GJ\E3.csv,0,0.7,NoInitialNodes,True,588057.29
instances\GJ\E3.csv,0,0.7,DistancePriority,True,648260.42
instances\GJ\E3.csv,0,0.7,DemandPriority,True,565784.22
instances\GJ\E3.csv,1,0.7,NoInitialNodes,True,618400.67
instances\GJ\E3.csv,1,0.7,DistancePriority,True,629311.67
instances\GJ\E3.csv,1,0.7,DemandPriority,True,508766.53
instances\GJ\E3.csv,2,0.7,NoInitialNodes,True,565077.95
instances\GJ\E3.csv,2,0.7,DistancePriority,True,626208.36
instances\GJ\E3.csv,2,0.7,DemandPriority,True,606144.68
instances\GJ\E3.csv,3,0.7,NoInitialNodes,True,574094.75
instances\GJ\E3.csv,3,0.7,DistancePriority,True,578221.19
instances\GJ\E3.csv,3,0.7,DemandPriority,True,634286.94
instances\GJ\E3.csv,4,0.7,NoInitialNodes,True,591097.58
instances\GJ\E3.csv,4,0.7,DistancePriority,True,585717.2
instances\GJ\E3.csv,4,0.7,DemandPriority,True,635725.25
instances\GJ\E3.csv,5,0.7,NoInitialNodes,True,609848.04
instances\GJ\E3.csv,5,0.7,DistancePriority,True,617243.31
instances\GJ\E3.csv,5,0.7,DemandPriority,True,629491.8
instances\GJ\E3.csv,6,0.7,NoInitialNodes,True,609243.45
instances\GJ\E3.csv,6,0.7,DistancePriority,True,584490.72
instances\GJ\E3.csv,6,0.7,DemandPriority,True,575161.13
instances\GJ\E3.csv,7,0.7,NoInitialNodes,True,616507.57
instances\GJ\E3.csv,7,0.7,DistancePriority,True,561384.1
instances\GJ\E3.csv,7,0.7,DemandPriority,True,634734.83
instances\GJ\E3.csv,8,0.7,NoInitialNodes,True,609863.37
instances\GJ\E3.csv,8,0.7,DistancePriority,True,586774.21
instances\GJ\E3.csv,8,0.7,DemandPriority,True,657673.88
instances\GJ\E3.csv,9,0.7,NoInitialNodes,True,599211.86
instances\GJ\E3.csv,9,0.7,DistancePriority,True,668048.09
instances\GJ\E3.csv,9,0.7,DemandPriority,True,617954.82
instances\GJ\E3.csv,10,0.7,NoInitialNodes,True,574591.72
instances\GJ\E3.csv,10,0.7,DistancePriority,True,556802.12
instances\GJ\E3.csv,10,0.7,DemandPriority,True,557532.22
instances\GJ\E3.csv,11,0.7,NoInitialNodes,True,573989.79
instances\GJ\E3.csv,11,0.7,DistancePriority,True,595599.67
instances\GJ\E3.csv,11,0.7,DemandPriority,True,637866.49
instances\GJ\E3.csv,12,0.7,NoInitialNodes,True,541974.82
instances\GJ\E3.csv,12,0.7,DistancePriority,True,633402.06
instances\GJ\E3.csv,12,0.7,DemandPriority,True,597607.91
instances\GJ\E3.csv,13,0.7,NoInitialNodes,True,630639.08
instances\GJ\E3.csv,13,0.7,DistancePriority,True,613467.67
instances\GJ\E3.csv,13,0.7,DemandPriority,True,595600.65
instances\GJ\E3.csv,14,0.7,NoInitialNodes,True,603140.92
instances\GJ\E3.csv,14,0.7,DistancePriority,True,619187.2
instances\GJ\E3.csv,14,0.7,DemandPriority,True,559588.63
instances\GJ\E3.csv,15,0.7,NoInitialNodes,True,666749.63
instances\GJ\E3.csv,15,0.7,DistancePriority,True,552896.47
instances\GJ\E3.csv,15,0.7,DemandPriority,True,645577.69
instances\GJ\E3.csv,16,0.7,NoInitialNodes,True,642517.99
instances\GJ\E3.csv,16,0.7,DistancePriority,True,559252.69
instances\GJ\E3.csv,16,0.7,DemandPriority,True,577160.55
instances\GJ\E3.csv,17,0.7,NoInitialNodes,True,581579.97
instances\GJ\E3.csv,17,0.7,DistancePriority,True,579327.77
instances\GJ\E3.csv,17,0.7,DemandPriority,True,562051.93
instances\GJ\E3.csv,18,0.7,NoInitialNodes,True,574723.69
instances\GJ\E3.csv,18,0.7,DistancePriority,True,545425.85
instances\GJ\E3.csv,18,0.7,DemandPriority,True,639256.05
instances\GJ\E3.csv,19,0.7,NoInitialNodes,True,543446.5
instances\GJ\E3.csv,19,0.7,DistancePriority,True,633086.51
instances\GJ\E3.csv,19,0.7,DemandPriority,True,607100.9
instances\GJ\E3.csv,0,0.8,NoInitialNodes,True,634742.84
instances\GJ\E3.csv,0,0.8,DistancePriority,True,610832.97
instances\GJ\E3.csv,0,0.8,DemandPriority,True,663605.51
instances\GJ\E3.csv,1,0.8,NoInitialNodes,True,620855.15
instances\GJ\E3.csv,1,0.8,DistancePriority,True,628623.78
instances\GJ\E3.csv,1,0.8,DemandPriority,True,646752.06
instances\GJ\E3.csv,2,0.8,NoInitialNodes,True,650321.24
instances\GJ\E3.csv,2,0.8,DistancePriority,True,583159.46
instances\GJ\E3.csv,2,0.8,DemandPriority,True,666419.27
instances\GJ\E3.csv,3,0.8,NoInitialNodes,True,561849.79
instances\GJ\E3.csv,3,0.8,DistancePriority,True,600579.35
instances\GJ\E3.csv,3,0.8,DemandPriority,True,620201.82
instances\GJ\E3.csv,4,0.8,NoInitialNodes,True,605771.19
instances\GJ\E3.csv,4,0.8,DistancePriority,True,596732.73
instances\GJ\E3.csv,4,0.8,DemandPriority,True,623789.89
instances\GJ\E3.csv,5,0.8,NoInitialNodes,True,634520.04
instances\GJ\E3.csv,5,0.8,DistancePriority,True,643448.76
instances\GJ\E3.csv,5,0.8,DemandPriority,True,571785.06
instances\GJ\E3.csv,6,0.8,NoInitialNodes,True,651295.74
instances\GJ\E3.csv,6,0.8,DistancePriority,True,653350.6
instances\GJ\E3.csv,6,0.8,DemandPriority,True,603925.36
instances\GJ\E3.csv,7,0.8,NoInitialNodes,True,654384.88
instances\GJ\E3.csv,7,0.8,DistancePriority,True,640831.4
instances\GJ\E3.csv,7,0.8,DemandPriority,True,634429.25
instances\GJ\E3.csv,8,0.8,NoInitialNodes,True,609723.54
instances\GJ\E3.csv,8,0.8,DistancePriority,True,637456.06
instances\GJ\E3.csv,8,0.8,DemandPriority,True,599114.46
instances\GJ\E3.csv,9,0.8,NoInitialNodes,True,640988.96
instances\GJ\E3.csv,9,0.8,DistancePriority,True,582222.67
instances\GJ\E3.csv,9,0.8,DemandPriority,True,624238.45
instances\GJ\E3.csv,10,0.8,NoInitialNodes,True,643464.27
instances\GJ\E3.csv,10,0.8,DistancePriority,True,643143.05
instances\GJ\E3.csv,10,0.8,DemandPriority,True,634191.89
instances\GJ\E3.csv,11,0.8,NoInitialNodes,True,625729.08
instances\GJ\E3.csv,11,0.8,DistancePriority,True,585638.48
instances\GJ\E3.csv,11,0.8,DemandPriority,True,600032.0
instances\GJ\E3.csv,12,0.8,NoInitialNodes,True,642056.84
instances\GJ\E3.csv,12,0.8,DistancePriority,True,587671.92
instances\GJ\E3.csv,12,0.8,DemandPriority,True,641324.94
instances\GJ\E3.csv,13,0.8,NoInitialNodes,True,675098.63
instances\GJ\E3.csv,13,0.8,DistancePriority,True,683014.27
instances\GJ\E3.csv,13,0.8,DemandPriority,True,618724.3
instances\GJ\E3.csv,14,0.8,NoInitialNodes,True,622850.61
instances\GJ\E3.csv,14,0.8,DistancePriority,True,651037.22
instances\GJ\E3.csv,14,0.8,DemandPriority,True,629167.0
instances\GJ\E3.csv,15,0.8,NoInitialNodes,True,695319.05
instances\GJ\E3.csv,15,0.8,DistancePriority,True,562963.79
instances\GJ\E3.csv,15,0.8,DemandPriority,True,697505.94
instances\GJ\E3.csv,16,0.8,NoInitialNodes,True,535088.4
instances\GJ\E3.csv,16,0.8,DistancePriority,True,634884.08
instances\GJ\E3.csv,16,0.8,DemandPriority,True,598124.98
instances\GJ\E3.csv,17,0.8,NoInitialNodes,True,609094.81
instances\GJ\E3.csv,17,0.8,DistancePriority,True,583819.7
instances\GJ\E3.csv,17,0.8,DemandPriority,True,528107.27
instances\GJ\E3.csv,18,0.8,NoInitialNodes,True,600508.78
instances\GJ\E3.csv,18,0.8,DistancePriority,True,592213.16
instances\GJ\E3.csv,18,0.8,DemandPriority,True,597517.95
instances\GJ\E3.csv,19,0.8,NoInitialNodes,True,565004.83
instances\GJ\E3.csv,19,0.8,DistancePriority,True,621100.66
instances\GJ\E3.csv,19,0.8,DemandPriority,True,675389.32
instances\GJ\E3.csv,0,0.9,NoInitialNodes,True,597224.49
instances\GJ\E3.csv,0,0.9,DistancePriority,True,620690.1
instances\GJ\E3.csv,0,0.9,DemandPriority,True,636627.05
instances\GJ\E3.csv,1,0.9,NoInitialNodes,True,612392.84
instances\GJ\E3.csv,1,0.9,DistancePriority,True,653574.99
instances\GJ\E3.csv,1,0.9,DemandPriority,True,623328.37
instances\GJ\E3.csv,2,0.9,NoInitialNodes,True,611624.51
instances\GJ\E3.csv,2,0.9,DistancePriority,True,711647.11
instances\GJ\E3.csv,2,0.9,DemandPriority,True,631828.43
instances\GJ\E3.csv,3,0.9,NoInitialNodes,True,681470.09
instances\GJ\E3.csv,3,0.9,DistancePriority,True,656363.09
instances\GJ\E3.csv,3,0.9,DemandPriority,True,641915.13
instances\GJ\E3.csv,4,0.9,NoInitialNodes,True,616526.49
instances\GJ\E3.csv,4,0.9,DistancePriority,True,685137.88
instances\GJ\E3.csv,4,0.9,DemandPriority,True,642792.5
instances\GJ\E3.csv,5,0.9,NoInitialNodes,True,568325.54
instances\GJ\E3.csv,5,0.9,DistancePriority,True,642131.14
instances\GJ\E3.csv,5,0.9,DemandPriority,True,616641.11
instances\GJ\E3.csv,6,0.9,NoInitialNodes,True,621454.31
instances\GJ\E3.csv,6,0.9,DistancePriority,True,658502.31
instances\GJ\E3.csv,6,0.9,DemandPriority,True,578959.03
instances\GJ\E3.csv,7,0.9,NoInitialNodes,True,632319.82
instances\GJ\E3.csv,7,0.9,DistancePriority,True,618654.72
instances\GJ\E3.csv,7,0.9,DemandPriority,True,633494.29
instances\GJ\E3.csv,8,0.9,NoInitialNodes,True,640982.67
instances\GJ\E3.csv,8,0.9,DistancePriority,True,640429.49
instances\GJ\E3.csv,8,0.9,DemandPriority,True,658824.66
instances\GJ\E3.csv,9,0.9,NoInitialNodes,True,646741.94
instances\GJ\E3.csv,9,0.9,DistancePriority,True,631357.88
instances\GJ\E3.csv,9,0.9,DemandPriority,True,557122.46
instances\GJ\E3.csv,10,0.9,NoInitialNodes,True,613822.24
instances\GJ\E3.csv,10,0.9,DistancePriority,True,638842.71
instances\GJ\E3.csv,10,0.9,DemandPriority,True,619757.3
instances\GJ\E3.csv,11,0.9,NoInitialNodes,True,648949.34
instances\GJ\E3.csv,11,0.9,DistancePriority,True,590622.41
instances\GJ\E3.csv,11,0.9,DemandPriority,True,559099.12
instances\GJ\E3.csv,12,0.9,NoInitialNodes,True,611694.56
instances\GJ\E3.csv,12,0.9,DistancePriority,True,638212.45
instances\GJ\E3.csv,12,0.9,DemandPriority,True,619855.63
instances\GJ\E3.csv,13,0.9,NoInitialNodes,True,678991.4
instances\GJ\E3.csv,13,0.9,DistancePriority,True,610879.87
instances\GJ\E3.csv,13,0.9,DemandPriority,True,647842.62
instances\GJ\E3.csv,14,0.9,NoInitialNodes,True,661935.13
instances\GJ\E3.csv,14,0.9,DistancePriority,True,699602.83
instances\GJ\E3.csv,14,0.9,DemandPriority,True,672807.44
instances\GJ\E3.csv,15,0.9,NoInitialNodes,True,598003.89
instances\GJ\E3.csv,15,0.9,DistancePriority,True,644462.76
instances\GJ\E3.csv,15,0.9,DemandPriority,True,638861.67
instances\GJ\E3.csv,16,0.9,NoInitialNodes,True,647051.93
instances\GJ\E3.csv,16,0.9,DistancePriority,True,630670.01
instances\GJ\E3.csv,16,0.9,DemandPriority,True,573519.43
instances\GJ\E3.csv,17,0.9,NoInitialNodes,True,598411.21
instances\GJ\E3.csv,17,0.9,DistancePriority,True,640103.13
instances\GJ\E3.csv,17,0.9,DemandPriority,True,609929.52
instances\GJ\E3.csv,18,0.9,NoInitialNodes,True,609967.57
instances\GJ\E3.csv,18,0.9,DistancePriority,True,577939.97
instances\GJ\E3.csv,18,0.9,DemandPriority,True,626156.48
instances\GJ\E3.csv,19,0.9,NoInitialNodes,True,691652.26
instances\GJ\E3.csv,19,0.9,DistancePriority,True,543850.42
instances\GJ\E3.csv,19,0.9,DemandPriority,True,592269.41
instances\GJ\E3.csv,0,1,NoInitialNodes,True,621218.29
instances\GJ\E3.csv,0,1,DistancePriority,True,640710.99
instances\GJ\E3.csv,0,1,DemandPriority,True,629069.24
instances\GJ\E3.csv,1,1,NoInitialNodes,True,622531.77
instances\GJ\E3.csv,1,1,DistancePriority,True,599613.88
instances\GJ\E3.csv,1,1,DemandPriority,True,620347.35
instances\GJ\E3.csv,2,1,NoInitialNodes,True,586903.56
instances\GJ\E3.csv,2,1,DistancePriority,True,622959.47
instances\GJ\E3.csv,2,1,DemandPriority,True,672860.51
instances\GJ\E3.csv,3,1,NoInitialNodes,True,667448.41
instances\GJ\E3.csv,3,1,DistancePriority,True,667428.9
instances\GJ\E3.csv,3,1,DemandPriority,True,610612.72
instances\GJ\E3.csv,4,1,NoInitialNodes,True,627962.58
instances\GJ\E3.csv,4,1,DistancePriority,True,622037.16
instances\GJ\E3.csv,4,1,DemandPriority,True,711755.81
instances\GJ\E3.csv,5,1,NoInitialNodes,True,652766.0
instances\GJ\E3.csv,5,1,DistancePriority,True,612228.4
instances\GJ\E3.csv,5,1,DemandPriority,True,661547.43
instances\GJ\E3.csv,6,1,NoInitialNodes,True,630686.85
instances\GJ\E3.csv,6,1,DistancePriority,True,629711.59
instances\GJ\E3.csv,6,1,DemandPriority,True,625202.7
instances\GJ\E3.csv,7,1,NoInitialNodes,True,685608.61
instances\GJ\E3.csv,7,1,DistancePriority,True,661672.26
instances\GJ\E3.csv,7,1,DemandPriority,True,666235.3
instances\GJ\E3.csv,8,1,NoInitialNodes,True,625003.46
instances\GJ\E3.csv,8,1,DistancePriority,True,667030.15
instances\GJ\E3.csv,8,1,DemandPriority,True,639550.36
instances\GJ\E3.csv,9,1,NoInitialNodes,True,695012.39
instances\GJ\E3.csv,9,1,DistancePriority,True,682438.65
instances\GJ\E3.csv,9,1,DemandPriority,True,664652.2
instances\GJ\E3.csv,10,1,NoInitialNodes,True,620251.73
instances\GJ\E3.csv,10,1,DistancePriority,True,690610.61
instances\GJ\E3.csv,10,1,DemandPriority,True,612010.76
instances\GJ\E3.csv,11,1,NoInitialNodes,True,674021.88
instances\GJ\E3.csv,11,1,DistancePriority,True,642294.38
instances\GJ\E3.csv,11,1,DemandPriority,True,654034.11
instances\GJ\E3.csv,12,1,NoInitialNodes,True,634798.43
instances\GJ\E3.csv,12,1,DistancePriority,True,662335.38
instances\GJ\E3.csv,12,1,DemandPriority,True,616920.93
instances\GJ\E3.csv,13,1,NoInitialNodes,True,749057.06
instances\GJ\E3.csv,13,1,DistancePriority,True,686219.14
instances\GJ\E3.csv,13,1,DemandPriority,True,656081.27
instances\GJ\E3.csv,14,1,NoInitialNodes,True,608438.81
instances\GJ\E3.csv,14,1,DistancePriority,True,636023.56
instances\GJ\E3.csv,14,1,DemandPriority,True,684329.79
instances\GJ\E3.csv,15,1,NoInitialNodes,True,594825.55
instances\GJ\E3.csv,15,1,DistancePriority,True,596676.29
instances\GJ\E3.csv,15,1,DemandPriority,True,545768.73
instances\GJ\E3.csv,16,1,NoInitialNodes,True,651802.34
instances\GJ\E3.csv,16,1,DistancePriority,True,670380.58
instances\GJ\E3.csv,16,1,DemandPriority,True,689928.12
instances\GJ\E3.csv,17,1,NoInitialNodes,True,633307.39
instances\GJ\E3.csv,17,1,DistancePriority,True,641100.54
instances\GJ\E3.csv,17,1,DemandPriority,True,650713.33
instances\GJ\E3.csv,18,1,NoInitialNodes,True,645053.13
instances\GJ\E3.csv,18,1,DistancePriority,True,593454.05
instances\GJ\E3.csv,18,1,DemandPriority,True,591437.89
instances\GJ\E3.csv,19,1,NoInitialNodes,True,619701.87
instances\GJ\E3.csv,19,1,DistancePriority,True,616419.69
instances\GJ\E3.csv,19,1,DemandPriority,True,594680.42
instances\GJ\F1.csv,0,0,NoInitialNodes,True,437583.96
instances\GJ\F1.csv,0,0,DistancePriority,True,429556.42
instances\GJ\F1.csv,0,0,DemandPriority,True,429556.42
instances\GJ\F1.csv,1,0,NoInitialNodes,True,400125.26
instances\GJ\F1.csv,1,0,DistancePriority,True,418381.64
instances\GJ\F1.csv,1,0,DemandPriority,True,418381.64
instances\GJ\F1.csv,2,0,NoInitialNodes,True,397939.79
instances\GJ\F1.csv,2,0,DistancePriority,True,437661.26
instances\GJ\F1.csv,2,0,DemandPriority,True,437661.26
instances\GJ\F1.csv,3,0,NoInitialNodes,True,409716.6
instances\GJ\F1.csv,3,0,DistancePriority,True,440472.39
instances\GJ\F1.csv,3,0,DemandPriority,True,440472.39
instances\GJ\F1.csv,4,0,NoInitialNodes,True,425404.53
instances\GJ\F1.csv,4,0,DistancePriority,True,430215.56
instances\GJ\F1.csv,4,0,DemandPriority,True,430215.56
instances\GJ\F1.csv,5,0,NoInitialNodes,True,418334.46
instances\GJ\F1.csv,5,0,DistancePriority,True,427265.67
instances\GJ\F1.csv,5,0,DemandPriority,True,427265.67
instances\GJ\F1.csv,6,0,NoInitialNodes,True,438827.69
instances\GJ\F1.csv,6,0,DistancePriority,True,445166.49
instances\GJ\F1.csv,6,0,DemandPriority,True,445166.49
instances\GJ\F1.csv,7,0,NoInitialNodes,True,400125.26
instances\GJ\F1.csv,7,0,DistancePriority,True,410279.73
instances\GJ\F1.csv,7,0,DemandPriority,True,410279.73
instances\GJ\F1.csv,8,0,NoInitialNodes,True,425404.53
instances\GJ\F1.csv,8,0,DistancePriority,True,414518.63
instances\GJ\F1.csv,8,0,DemandPriority,True,414518.63
instances\GJ\F1.csv,9,0,NoInitialNodes,True,414396.68
instances\GJ\F1.csv,9,0,DistancePriority,True,453243.43
instances\GJ\F1.csv,9,0,DemandPriority,True,453243.43
instances\GJ\F1.csv,10,0,NoInitialNodes,True,438827.69
instances\GJ\F1.csv,10,0,DistancePriority,True,440472.39
instances\GJ\F1.csv,10,0,DemandPriority,True,440472.39
instances\GJ\F1.csv,11,0,NoInitialNodes,True,437583.96
instances\GJ\F1.csv,11,0,DistancePriority,True,434671.58
instances\GJ\F1.csv,11,0,DemandPriority,True,434671.58
instances\GJ\F1.csv,12,0,NoInitialNodes,True,414396.68
instances\GJ\F1.csv,12,0,DistancePriority,True,445166.49
instances\GJ\F1.csv,12,0,DemandPriority,True,445166.49
instances\GJ\F1.csv,13,0,NoInitialNodes,True,420222.2
instances\GJ\F1.csv,13,0,DistancePriority,True,421086.67
instances\GJ\F1.csv,13,0,DemandPriority,True,421086.67
instances\GJ\F1.csv,14,0,NoInitialNodes,True,408668.52
instances\GJ\F1.csv,14,0,DistancePriority,True,437093.55
instances\GJ\F1.csv,14,0,DemandPriority,True,437093.55
instances\GJ\F1.csv,15,0,NoInitialNodes,True,432697.21
instances\GJ\F1.csv,15,0,DistancePriority,True,423146.51
instances\GJ\F1.csv,15,0,DemandPriority,True,423146.51
instances\GJ\F1.csv,16,0,NoInitialNodes,True,437583.96
instances\GJ\F1.csv,16,0,DistancePriority,True,447890.8
instances\GJ\F1.csv,16,0,DemandPriority,True,447890.8
instances\GJ\F1.csv,17,0,NoInitialNodes,True,425404.53
instances\GJ\F1.csv,17,0,DistancePriority,True,414518.63
instances\GJ\F1.csv,17,0,DemandPriority,True,414518.63
instances\GJ\F1.csv,18,0,NoInitialNodes,True,408343.97
instances\GJ\F1.csv,18,0,DistancePriority,True,412007.38
instances\GJ\F1.csv,18,0,DemandPriority,True,412007.38
instances\GJ\F1.csv,19,0,NoInitialNodes,True,408343.97
instances\GJ\F1.csv,19,0,DistancePriority,True,435088.28
instances\GJ\F1.csv,19,0,DemandPriority,True,435088.28
instances\GJ\F1.csv,0,0.1,NoInitialNodes,True,455817.61
instances\GJ\F1.csv,0,0.1,DistancePriority,True,509862.54
instances\GJ\F1.csv,0,0.1,DemandPriority,True,445193.44
instances\GJ\F1.csv,1,0.1,NoInitialNodes,True,452795.55
instances\GJ\F1.csv,1,0.1,DistancePriority,True,443677.21
instances\GJ\F1.csv,1,0.1,DemandPriority,True,452637.11
instances\GJ\F1.csv,2,0.1,NoInitialNodes,True,445566.88
instances\GJ\F1.csv,2,0.1,DistancePriority,True,438140.37
instances\GJ\F1.csv,2,0.1,DemandPriority,True,442432.13
instances\GJ\F1.csv,3,0.1,NoInitialNodes,True,428597.07
instances\GJ\F1.csv,3,0.1,DistancePriority,True,430811.55
instances\GJ\F1.csv,3,0.1,DemandPriority,True,470694.69
instances\GJ\F1.csv,4,0.1,NoInitialNodes,True,395899.99
instances\GJ\F1.csv,4,0.1,DistancePriority,True,462435.18
instances\GJ\F1.csv,4,0.1,DemandPriority,True,461543.13
instances\GJ\F1.csv,5,0.1,NoInitialNodes,True,427796.11
instances\GJ\F1.csv,5,0.1,DistancePriority,True,453999.93
instances\GJ\F1.csv,5,0.1,DemandPriority,True,461189.79
instances\GJ\F1.csv,6,0.1,NoInitialNodes,True,426648.19
instances\GJ\F1.csv,6,0.1,DistancePriority,True,483120.55
instances\GJ\F1.csv,6,0.1,DemandPriority,True,465737.89
instances\GJ\F1.csv,7,0.1,NoInitialNodes,True,411054.54
instances\GJ\F1.csv,7,0.1,DistancePriority,True,459398.8
instances\GJ\F1.csv,7,0.1,DemandPriority,True,479644.37
instances\GJ\F1.csv,8,0.1,NoInitialNodes,True,436390.25
instances\GJ\F1.csv,8,0.1,DistancePriority,True,487029.16
instances\GJ\F1.csv,8,0.1,DemandPriority,True,434264.09
instances\GJ\F1.csv,9,0.1,NoInitialNodes,True,387384.65
instances\GJ\F1.csv,9,0.1,DistancePriority,True,456883.77
instances\GJ\F1.csv,9,0.1,DemandPriority,True,469111.67
instances\GJ\F1.csv,10,0.1,NoInitialNodes,True,463286.79
instances\GJ\F1.csv,10,0.1,DistancePriority,True,459993.69
instances\GJ\F1.csv,10,0.1,DemandPriority,True,484457.34
instances\GJ\F1.csv,11,0.1,NoInitialNodes,False,416371.4
instances\GJ\F1.csv,11,0.1,DistancePriority,True,461792.59
instances\GJ\F1.csv,11,0.1,DemandPriority,True,480970.92
instances\GJ\F1.csv,12,0.1,NoInitialNodes,True,464930.63
instances\GJ\F1.csv,12,0.1,DistancePriority,True,478449.27
instances\GJ\F1.csv,12,0.1,DemandPriority,True,451201.77
